Day,User,Hospital,Score,Rank,User_Preferred_Department,User_Preferred_Parameter,Avg_Waiting_Time,Doctor_Availability,Rating,Distance,Num_Reviews,Reward
53,User_50,Sai Ortho Care Orthopedic Hospital,46.25442857142857,1,Orthopedic,Distance,54,1,3.5,11.1,303,0.9520708888980777
53,User_52,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8400826067720973
53,User_52,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.784504320245026
53,User_52,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.551822769228469
53,User_52,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.2158134504293262
53,User_52,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.08822751072389728
53,User_53,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.9332043723950207
53,User_55,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9958735071619975
53,User_56,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9333839019124729
53,User_57,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8772070072764323
53,User_58,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9323156638822034
53,User_59,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.8150000116361777
53,User_59,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.7417808446137442
53,User_59,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.43535144659585395
53,User_59,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.254400336056752
53,User_59,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.012036695018724465
53,User_61,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9285361148629363
53,User_63,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8211742342143857
53,User_64,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.934441292790589
53,User_66,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9670236080515251
53,User_67,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.9960031330883672
53,User_68,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.8310353150086759
53,User_69,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.9593168129905079
53,User_71,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.8613621864646281
53,User_71,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.7344003230908392
53,User_71,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.4910715542832243
53,User_71,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.3396444582984354
53,User_71,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.15667256303340318
53,User_72,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9669311109943468
53,User_73,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.970665888724603
53,User_74,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8455696773408131
53,User_75,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.8892832022797995
53,User_77,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8649505069438108
53,User_78,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9167198513201784
53,User_79,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.9876289460145162
53,User_82,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.872305619254931
53,User_85,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.8861963948054429
53,User_87,Dheeraj ENT clinic,175.96114285714287,1,Multi-Specialty,Num_Reviews,32,0,3.8,5.0,438,0.9173424448324473
53,User_87,S V MULTI SPECIALITY HOSPITAL,168.14735714285715,2,Multi-Specialty,Num_Reviews,21,1,3.6,1.9,418,0.6548183025410897
53,User_87,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",166.65507142857143,3,Multi-Specialty,Num_Reviews,52,0,4.2,14.9,415,0.5413410953740577
53,User_87,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,161.35507142857142,4,Multi-Specialty,Num_Reviews,22,1,3.7,2.3,401,0.2702861405239338
53,User_87,Priya Hospitals Orthopaedic Hospital,151.82035714285715,5,Multi-Specialty,Num_Reviews,55,0,3.2,3.3,378,0.06610090118805982
53,User_88,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8652809947039023
53,User_89,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9613261483797159
53,User_90,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.9191928903611077
53,User_90,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.6083254710618508
53,User_90,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.4821758405636419
53,User_90,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.2969627597028634
53,User_90,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.1741620343297633
53,User_91,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.8584915800061935
53,User_92,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.9757646510576923
53,User_94,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.934528444333484
53,User_94,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6745926388552445
53,User_94,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.4898917371512548
53,User_94,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.24961371941686486
53,User_94,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.03194489200979796
53,User_95,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.8241875417681361
53,User_95,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.6941763645194269
53,User_95,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.5715792634238579
53,User_95,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.3597557598188783
53,User_95,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.04898669836405514
53,User_97,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9544949335988866
53,User_98,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.9218618305375447
53,User_98,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.7765627011940464
53,User_98,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.5342807252484401
53,User_98,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.21914976723636248
53,User_98,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.051397301508229035
53,User_99,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.9993004341897673
53,User_99,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.6243327774105251
53,User_99,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.47783994566033955
53,User_99,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.27447519887304184
53,User_99,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.010635432737875062
53,User_100,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.848091934412579
54,User_1,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9871384893294333
54,User_3,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.91861303234341
54,User_5,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9587700393945588
54,User_5,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6321974116786878
54,User_5,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.531557896431183
54,User_5,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.3145122055279612
54,User_5,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.028422107129056996
54,User_6,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.9075860026086363
54,User_6,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.7725000478981566
54,User_6,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.4223242801439829
54,User_6,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.30428654298077396
54,User_6,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.16889811841834973
54,User_8,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.8793236667294111
54,User_10,Sai Ortho Care Orthopedic Hospital,46.25442857142857,1,Orthopedic,Distance,54,1,3.5,11.1,303,0.9488587365791514
54,User_11,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9635342083526218
54,User_12,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8422584794419699
54,User_13,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9020093243584072
54,User_14,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8231008311797164
54,User_15,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8196235200667936
54,User_16,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.9664881902786242
54,User_16,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.7954537615578028
54,User_16,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.5935289318801678
54,User_16,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.27609758438583176
54,User_16,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.10186159788901467
54,User_17,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8647563125858149
54,User_17,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6425033632857534
54,User_17,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.4182706161684544
54,User_17,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.20537364631356894
54,User_17,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.048697338057288576
54,User_18,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8169266236309106
54,User_18,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7605121095256845
54,User_18,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.45060996080687166
54,User_18,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.3624228081107581
54,User_18,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.12497001091912215
54,User_19,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9573986917315485
54,User_20,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9912992909342218
54,User_24,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8167800194231593
54,User_24,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7885975719941333
54,User_24,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.43769518105420324
54,User_24,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.23178188188949195
54,User_24,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.15743225862179386
54,User_25,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9208238087304719
54,User_26,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.80375600105944
54,User_27,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8566041767020081
54,User_29,Sai Ortho Care Orthopedic Hospital,46.43478571428571,1,Orthopedic,Doctor_Availability,54,1,3.5,11.1,303,0.9580586939785751
54,User_30,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.9022090390821506
54,User_30,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.6605531444426764
54,User_30,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.525290411149188
54,User_30,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.34000446611791624
54,User_30,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.04858835667980979
54,User_32,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9764833671320126
54,User_33,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8002925220645611
54,User_35,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.9184383729237503
54,User_36,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9174892940719781
54,User_37,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.9291893720554851
54,User_37,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.7745580294054739
54,User_37,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.47182901940839655
54,User_37,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.36368822905004333
54,User_37,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.06443631748717418
54,User_38,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.9185757752157366
54,User_39,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.963432601420213
54,User_40,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.9645667624475976
54,User_42,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8499372642030764
54,User_43,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.9297002209807048
